timing,collisions,ticks,id
249.46548128128052,0,3238,145
317.92686128616333,0,4595,149
258.6058187484741,0,3367,151
297.9522514343262,0,3974,153
258.22070121765137,0,3398,157
296.7068929672241,0,4009,159
260.58600306510925,0,3448,161
324.24473881721497,0,5275,163
278.76637053489685,0,3760,165
304.46391773223877,0,4567,169
313.3879415988922,0,5306,173
268.812059879303,0,3798,177
309.8808059692383,6,5367,179
267.29298162460327,0,3912,181
301.25399374961853,37,5337,183
